28.76;1.41;904.45;;;
27.76;1.41;904.96;;;
27.29;1.41;901.58;;;
28.18;1.41;889.48;;;
26.24;1.41;910.40;;;
26.66;1.41;902.99;;;
28.29;1.41;891.12;;;
30.21;1.4;884.25;;;
26.71;1.4;895.76;;;
26.20;1.4;897.38;;;
26.49;1.4;892.47;;;
27.37;1.4;889.66;;;
29.55;1.4;875.40;;;
29.62;1.38;879.39;;;
28.62;1.38;879.82;;;
25.39;1.38;909.03;;;
24.68;1.39;908.59;;;
24.91;1.38875;929.01;;;
25.13;1.3875;922.93;;;
25.53;1.38;909.93;;;
24.25;1.38;927.57;;;
24.32;1.38;927.57;;;
24.90;1.37563;926.26;;;
24.57;1.37313;931.66;;;
25.51;1.37;918.22;;;
25.01;1.37;914.60;;;
25.70;1.36875;901.78;;;
27.59;1.3625;887.62;;;
29.01;1.36;878.36;;;
27.53;1.3525;887.34;;;
31.51;1.34938;861.40;;;
34.69;1.34125;847.48;;;
31.93;1.34;858.54;;;
31.26;1.34;864.36;;;
31.32;1.35;844.61;;;
31.17;1.35;855.70;;;
31.02;1.35;860.32;;;
32.76;1.35;848.20;;;
33.04;1.34875;843.59;;;
33.35;1.35;838.15;;;
34.01;1.35;829.69;;;
33.99;1.34938;835.97;;;
33.68;1.35;829.20;;;
34.33;1.34;818.68;;;
33.70;1.34;817.37;;;
32.62;1.34;834.89;;;
31.11;1.34;851.17;;;
31.31;1.34;845.13;;;
31.16;1.34;837.10;;;
30.25;1.34;848.17;;;
31.98;1.34;832.58;;;
31.74;1.34;838.57;;;
31.94;1.34;827.55;;;
30.53;1.33875;837.28;;;
29.63;1.34;841.15;;;
30.43;1.33875;834.81;;;
31.83;1.33063;821.99;;;
30.38;1.3225;829.85;;;
31.37;1.3175;822.10;;;
31.08;1.31469;828.89;;;
33.31;1.2625;807.48;;;
33.61;1.23125;800.73;;;
33.51;1.23;804.19;;;
31.76;1.25875;831.90;;;
30.98;1.27875;833.27;;;
31.75;1.26063;862.79;;;
30.43;1.27;866.45;;;
31.54;1.28625;874.02;;;
30.44;1.29;875.67;;;
28.67;1.29;895.79;;;
30.39;1.29;864.23;;;
28.75;1.29;874.74;;;
28.23;1.29;869.95;;;
27.96;1.29;868.52;;;
27.75;1.29;863.50;;;
